"oz1","oz2","oz3","oz4","oz5","oz6"
1.5604574e+000,1.5858226e+000,2.8634934e+000,1.6211517e+000,3.4160081e+000,3.2785530e+000
1.2090062e+000,1.4130109e+000,-6.0613107e-001,-8.0547605e-001,-3.0414921e-001,-6.9181568e-001
8.4227002e-001,4.6108546e-001,1.1360872e+000,9.9721624e-001,8.6701730e-001,-7.0173562e-001
-1.1367366e+000,-8.8620318e-001,-9.0331172e-001,-1.3835518e+000,-9.7746269e-001,-1.4875378e-001
6.7947421e-001,2.6342182e-001,1.1178883e+000,1.2554795e+000,1.0466448e+000,1.3828066e-001
-1.9318535e+000,-1.6511185e+000,-9.7296608e-001,-1.2651357e+000,-6.5548368e-001,-1.0290695e+000
8.3751699e-001,7.3867435e-001,1.7888956e+000,1.6047959e+000,1.7039676e+000,-7.3700552e-001
2.1941005e-001,5.4855099e-001,-4.8677744e-001,-1.2849628e+000,-2.4221069e-001,-8.8091854e-001
-5.5722814e-001,-9.1833123e-001,-1.6033265e+000,-1.3701095e+000,-1.2358661e+000,4.1397475e-001
7.3957879e-001,2.8913403e-001,1.1444530e+000,1.2378021e+000,6.4774530e-001,-2.6388171e-001
4.8276352e-001,1.2451006e+000,1.5044236e+000,2.1924512e-001,1.3054155e+000,-1.4568573e+000
8.0854731e-001,3.7594303e-001,1.0626545e+000,1.2864651e+000,9.3804526e-001,-4.9068743e-001
1.7443069e+000,1.5168399e+000,-7.4837051e-001,-1.2926274e+000,-6.4926055e-001,2.2963614e-001
1.1033169e-001,-5.0259491e-001,-4.2952215e-001,-1.5401686e+000,-2.7336921e-001,5.2099129e-001
3.7903295e-001,1.2382820e-001,3.9166122e-001,-5.5269388e-001,6.4335806e-002,-2.3796945e-001
-6.6358684e-001,-3.0934858e-001,8.2545506e-001,1.6509276e+000,5.1417101e-002,1.5290156e+000
-7.1365606e-001,-1.6018146e+000,-3.0011845e-001,4.9094073e-001,-7.0708961e-001,-4.7255533e-001
-4.1185908e-002,-2.5183959e-001,-9.0455855e-002,1.5781442e+000,-5.6903152e-001,1.4455207e+000
-7.9702429e-001,-9.1855614e-001,2.5738890e-001,6.1716137e-002,-2.2090618e-001,-4.9098688e-002
9.9580514e-001,1.2933808e+000,2.3837753e+000,1.3737262e+000,2.5940759e+000,4.9381016e-001
-1.1828941e+000,-1.5480232e+000,-8.2003702e-001,-1.1544265e+000,-8.1176033e-001,-5.6402196e-001
-1.4131067e+000,-1.5031580e+000,-8.5824405e-001,-1.5778230e+000,-8.7071492e-001,-9.7234477e-001
2.2450056e+000,1.6434448e+000,-9.1530397e-001,-8.6600851e-001,-3.1054367e-001,1.2521350e-001
-3.4239872e-002,5.7960440e-002,1.1742998e-001,2.2772266e-001,-2.1680077e-001,5.7790956e-001
-5.9816429e-001,-2.5378084e-001,-2.9898481e-001,3.9583223e-001,-6.4250955e-001,8.4800667e-001
-5.9235538e-001,-1.5490761e-001,1.7104630e-001,1.0970649e+000,-5.7389650e-002,1.2941807e+000
-2.1022951e+000,-1.5247815e+000,-1.0175513e+000,1.1566558e+000,-8.1996461e-001,3.8388692e-001
8.9016719e-001,9.8625344e-001,-6.3752902e-001,-1.0921862e+000,-3.0080154e-001,-2.1366932e+000
-4.3955474e-001,-3.4129989e-001,9.3430059e-002,-4.2014388e-001,-9.7336653e-002,5.1305028e-001
-3.1062484e-001,-5.4298094e-001,-1.8065521e+000,-9.3578512e-001,-1.2668148e+000,1.2830948e+000
-8.9121436e-001,-1.3603693e+000,-6.0772574e-001,3.8426588e-001,-8.5789661e-001,-1.1032927e-001
1.4445030e+000,9.5837485e-001,1.3152068e+000,6.3564914e-001,1.6805437e+000,-2.4840506e-001
-1.8065565e+000,-1.4893107e+000,-8.1164124e-001,9.5721376e-001,-7.1681207e-001,2.3325092e-001
6.6997219e-002,-4.0217888e-001,-8.4171774e-001,-1.2790715e+000,-4.3613215e-001,7.5652052e-001
1.2137630e+000,1.6445593e+000,3.7600329e+000,1.6738633e+000,4.1105350e+000,3.5255447e+000
-1.0698531e+000,-1.2200684e+000,-6.1059758e-001,-2.4594212e-001,-6.8407214e-001,-4.7187810e-002
1.1467812e+000,1.7006542e+000,2.6815938e+000,1.0686536e+000,2.3700392e+000,1.7793943e+000
-1.4798525e+000,-6.4937789e-001,-7.8326098e-001,-1.3409483e+000,-8.6158241e-001,-4.1041248e-001
2.6888172e-001,-5.7139713e-002,5.0765888e-001,3.1887339e-001,4.6828958e-001,7.0525614e-001
-5.7814711e-001,-4.7139383e-001,-1.0798398e+000,-1.3502819e+000,-1.0345637e+000,4.8108862e-001
-1.4033306e+000,-1.2007209e+000,-6.7953623e-001,-2.4291579e-001,-6.4336182e-001,-1.5859541e-001
3.9933632e-001,8.2325843e-001,2.1848393e+000,1.2155615e+000,1.1179488e+000,-6.7378866e-001
4.8199890e-001,8.2398815e-001,6.8246048e-001,2.3556390e-001,6.8039466e-001,-1.1172045e+000
-1.8921782e-001,4.2165465e-001,-4.8342777e-001,-1.5665589e+000,-5.9107737e-001,-3.4786345e-001
1.3259798e+000,1.1732225e+000,-1.9633576e-001,-9.8695987e-001,-2.9236946e-001,-1.2117307e+000
-5.5282106e-001,-1.2826124e+000,-1.3273233e+000,-3.3530371e-001,-1.3536367e+000,8.9561033e-002
-1.4543342e-001,-1.1185131e+000,-8.4140860e-001,-4.9003585e-001,-4.8490650e-001,4.1836858e-001
-1.4374487e+000,-9.9089249e-001,-5.9400316e-001,-6.8377214e-001,-6.0577819e-001,-5.8365370e-001
1.5484938e+000,1.2734631e+000,1.4126294e+000,7.6828359e-001,1.9922889e+000,1.0574363e+000
-3.6540207e-003,5.8119711e-001,1.0052324e+000,2.9562635e-001,2.6236650e-001,-1.7613810e-001
2.8187260e-001,8.5783202e-001,8.1002487e-001,-3.9665755e-002,4.7313324e-002,-1.6279836e+000
-7.6374860e-001,-1.5100392e+000,-1.4463491e+000,1.5172571e+000,-9.1035016e-001,5.3622266e-001
1.5448520e+000,1.7604491e+000,2.7048527e+000,1.0572775e+000,3.3741768e+000,3.1664918e+000
1.3462161e+000,1.2994683e+000,-7.4495625e-001,-1.5463732e+000,-4.2967657e-001,-1.0993645e+000
5.6269750e-001,2.5015171e-001,3.5754431e-001,8.0800440e-002,3.4905269e-002,-4.9747920e-001
-1.1932047e-001,-6.2919769e-001,-6.0361347e-002,6.4294033e-001,-1.4800483e-001,1.0420386e+000
-7.2065846e-001,-1.1636583e+000,-2.8701418e-001,5.1776614e-001,-5.7222366e-001,1.0884786e-001
-1.8884179e+000,-1.5631729e+000,-3.7031117e-001,1.3823572e+000,-6.4857569e-001,1.4002890e-001
-1.5714696e+000,-8.2299492e-001,-8.2527812e-001,2.9684656e-001,-8.4954579e-001,2.1918082e-001
-1.0159554e+000,-1.4308606e+000,-8.5847239e-001,-6.8253371e-003,-7.9013016e-001,-8.5673600e-002
-1.7492418e-001,-1.8546082e-002,1.2946848e-001,-2.1514822e-001,-3.0305127e-001,6.1399989e-001
1.4247369e+000,1.1830143e+000,1.9990544e+000,9.4988538e-001,2.4916321e+000,7.2205122e-001
6.9737956e-001,1.1649269e+000,1.6735041e+000,1.3888098e+000,1.1494114e+000,-7.3237848e-001
9.1061133e-002,-5.2081080e-001,1.7311562e-001,8.1258737e-002,-9.4217461e-002,1.0686426e+000
-5.1396442e-001,-3.5409873e-001,-7.1250094e-001,1.7459673e-001,-5.9187237e-001,1.0177458e+000
5.6938587e-001,9.5513268e-001,5.7242891e-001,-1.2968695e+000,2.7461719e-001,-2.0639450e+000
-7.7959255e-001,-4.8087319e-001,-2.6035309e-001,1.1590648e+000,-2.9685822e-001,1.1862810e+000
-7.9641661e-001,-1.0386547e+000,-1.0243753e+000,-1.3564455e+000,-8.4972572e-001,-1.8221147e-001
-4.2056346e-001,-1.0989741e+000,-7.0391091e-001,-9.0250922e-001,-1.1065063e+000,-1.7034837e-001
5.5897524e-002,-1.5204155e-001,-1.3409434e+000,-1.5488830e+000,-1.3256757e+000,5.5810182e-001
-3.6558755e-001,-1.0828821e+000,-1.0361889e+000,-2.0352025e-001,-9.6168892e-001,2.5372963e-001
-9.0527671e-002,-2.6692650e-001,-4.0512673e-001,-1.3584754e+000,-6.6218834e-001,3.2778770e-001
1.4491113e-001,-9.0759494e-001,5.5389247e-002,1.2763656e+000,6.1046343e-002,1.3202276e+000
9.4698494e-001,1.0700211e-001,3.1875953e-001,8.2925854e-001,5.8777547e-001,-2.4534178e-001
4.4365130e-001,1.1420891e+000,1.4495177e+000,9.3912790e-001,1.0395799e+000,-1.1888108e+000
1.3196971e+000,9.6189674e-001,8.2029557e-002,-5.6198560e-001,6.0816445e-001,-1.4625733e+000
-1.2149075e+000,-3.5377590e-001,-2.4711147e-001,4.1300907e-001,-7.0610412e-001,7.4956836e-001
8.0702647e-001,1.3590372e+000,4.6870934e-001,2.4712303e-001,9.3941412e-001,-1.1809557e+000
-2.9472534e-001,-3.4759304e-001,-6.6130856e-001,-1.5186927e+000,-3.8352897e-001,3.5335029e-001
-2.8773932e-001,-1.2400474e-001,4.7583365e-001,-2.9241287e-001,-2.5042896e-001,6.9341723e-001
-3.5128404e-001,-5.3991252e-001,-1.0240907e+000,-1.3550177e+000,-6.1086674e-001,5.5143942e-001
1.1898052e+000,1.6488730e+000,8.5679482e-001,-5.4531470e-001,8.0454913e-001,4.4400722e-001
2.3914186e-002,1.0212865e+000,1.4386245e+000,1.1893981e+000,8.3832660e-001,-7.0604723e-001
-1.4319544e+000,-1.0476674e+000,-5.3847600e-001,-1.0668502e+000,-6.9283673e-001,-3.5901647e-001
-1.2422002e+000,-1.2848079e+000,-4.1640750e-001,-1.7027375e+000,-7.6485554e-001,-1.1884393e+000
7.4228818e-001,6.5151467e-001,-7.6160616e-001,-1.4511311e+000,-4.2710434e-001,-1.9465137e+000
-3.9442156e-002,-6.7492913e-002,-6.2531139e-001,-2.4410792e-001,-4.6413487e-001,6.3180686e-001
9.2770961e-001,8.8422904e-001,1.5256370e+000,1.3334434e+000,1.6877228e+000,-6.3381118e-001
9.1187517e-001,1.3587858e+000,1.9112867e+000,5.2563782e-001,1.8482284e+000,-5.0984687e-001
1.1649445e+000,8.7534331e-001,7.7394836e-001,2.9490211e-001,7.4252907e-001,-1.7048862e+000
6.6363285e-001,2.5124926e-001,-2.1845416e-001,-1.3320515e+000,-2.4824392e-001,-1.3082732e+000
-1.9834493e+000,-9.5171241e-001,1.2308800e-001,4.2684989e-001,-8.6797564e-001,-5.3370329e-001
1.2284387e-001,1.7390734e-001,2.7919727e-001,7.8557765e-001,4.2713044e-001,6.5157908e-001
3.2095753e-001,-3.8159411e-001,-6.6747830e-001,6.4992646e-001,-8.8474312e-001,9.1680554e-001
8.6232866e-001,1.1323503e+000,1.3542999e-001,3.2606774e-001,1.9537943e-001,-1.6119020e+000
-1.5195473e+000,-1.6484147e+000,-1.1811263e+000,-1.7093752e+000,-4.8669638e-001,-7.3308434e-001
6.4512652e-001,2.8180169e-001,-6.1371646e-002,5.1467522e-001,-4.3158833e-001,-4.7518002e-001
3.0337917e-001,-4.6850565e-001,-2.5934242e-001,1.1482258e+000,-4.7925995e-001,1.3892506e+000
-1.4478735e+000,-1.3697550e+000,-9.0037139e-001,-1.1116599e+000,-4.5279264e-001,-3.4696501e-001
3.6341719e-002,-5.6219117e-001,-4.2421493e-001,-1.5840204e+000,-6.5728563e-001,1.2036114e-001
-5.1880306e-002,2.0461656e-001,8.2703259e-001,-4.1651833e-002,4.5542075e-001,6.9393236e-001
2.2108957e-001,5.9335990e-002,-1.3953167e+000,-1.2556142e+000,-1.2609404e+000,1.3360562e-001
-1.6460796e+000,-1.0938583e+000,-1.2309074e+000,5.3969828e-001,-7.4912615e-001,4.0988897e-001
1.9937426e+000,1.6532872e+000,1.8634490e+000,8.7887729e-001,2.4239674e+000,1.9806719e+000
-1.3027351e+000,-1.2583412e+000,-8.9538895e-001,-6.7003955e-001,-6.6171654e-001,-1.1397453e-001
4.3612877e-001,7.0310030e-001,6.6995448e-001,7.5812075e-001,8.4623107e-001,-8.2365049e-001
-1.5045551e+000,-1.2820507e+000,-1.5351162e-001,1.3999029e+000,-4.8465234e-001,2.5388236e-001
8.2684602e-001,4.6978096e-001,1.3263919e+000,1.0651529e+000,1.3807408e+000,-5.9182415e-001
-1.3856063e+000,-1.4113395e+000,-6.2747442e-001,3.1652953e-001,-1.0674615e+000,-6.0675041e-001
1.0919592e+000,1.0651834e+000,2.2275369e+000,1.3566098e+000,2.3163234e+000,-6.9327132e-003
1.1048061e+000,1.5721836e+000,-9.8944504e-001,-1.5009699e+000,-6.9822456e-001,-3.9661438e-001
-1.3682777e+000,-1.1394731e+000,-5.9356537e-001,-1.5079658e+000,-5.5628324e-001,-4.6194953e-001
-6.1168742e-001,-1.4339327e+000,-1.1244805e+000,-9.3930232e-001,-8.0894371e-001,-3.1184282e-001
7.0999609e-001,9.6265567e-001,1.8962565e+000,1.4348549e+000,1.5545699e+000,-8.5674998e-001
7.8716961e-001,8.7085679e-001,-1.7304982e-001,1.8964986e-001,2.0928432e-001,-1.5016875e+000
-6.5935337e-001,-1.3338294e+000,6.9780757e-002,7.5998695e-001,-3.3527241e-001,2.1888228e-001
-1.3925683e+000,-1.1508571e+000,-7.9413730e-001,-2.7923016e-001,-8.6413814e-001,-2.5351972e-001
7.3563666e-001,2.1396077e-001,1.1422880e+000,1.3453180e+000,1.2128792e+000,2.8829081e-001
-8.3924290e-002,5.6185966e-001,-9.8623377e-001,-1.3602014e+000,-8.4957384e-001,-3.2288138e-001
-2.7037614e-001,4.0554763e-001,1.4977871e+000,1.6375502e+000,7.7279665e-001,1.2159513e+000
2.2997573e-001,2.4931024e-001,8.2852436e-001,2.8214237e-001,4.7852716e-001,-7.0819889e-002
-1.4692272e+000,-1.5866460e+000,-5.7649518e-001,5.9302250e-001,-5.0154003e-001,-2.4816729e-001
6.2553957e-001,1.2593532e+000,-6.7730924e-001,-1.5330138e+000,-4.9981245e-001,-2.4997837e+000
1.5837250e+000,1.6454553e+000,-4.4320326e-001,-1.3070144e+000,-2.6335225e-001,6.4614028e-001
1.3824030e+000,1.2408919e+000,2.0060833e+000,1.6057935e+000,2.4329909e+000,9.0416441e-001
-7.7132300e-002,8.4814504e-001,1.1764911e+000,1.0847870e+000,3.3992349e-001,-2.3463156e-001
-6.3984067e-001,-7.7490513e-001,2.6538012e-001,1.6707343e+000,2.2112785e-002,1.0755258e+000
-8.2040541e-001,-6.0492110e-001,-5.2505900e-001,1.5796897e+000,-5.0048383e-001,1.2993067e+000
1.0742686e+000,6.5781238e-001,-7.1886005e-001,-1.2674688e+000,-4.6299103e-001,-2.1611646e+000
2.0340756e+000,1.4083979e+000,4.9800932e-001,1.9968021e-001,9.9401125e-001,1.2991641e+000
-8.7060105e-001,-6.1490748e-001,-6.2619254e-001,-5.6385844e-001,-6.2656515e-001,3.7561376e-001
1.5415612e+000,1.3399583e+000,6.4205026e-001,5.5180766e-002,9.5379873e-001,3.4264419e-001
5.7832535e-001,1.4362085e+000,1.6764691e+000,9.7279547e-001,1.6909190e+000,-1.1469328e+000
2.4483495e-001,1.2533857e+000,-2.5011997e-001,-8.0318330e-001,5.7776022e-002,-1.8086901e+000
-1.1034327e+000,-1.2164954e+000,-4.4439542e-001,-8.7813398e-001,-4.1362105e-001,-2.7642038e-001
-9.0790639e-003,5.6012151e-002,7.1019564e-002,4.6094449e-002,4.4765486e-002,7.4880688e-001
-1.9221702e+000,-1.3564599e+000,-1.3292887e+000,1.9122368e-002,-7.8726915e-001,-7.5727195e-002
1.7992915e+000,1.3104355e+000,1.3881822e+000,3.3188491e-001,2.0608974e+000,9.7687949e-001
-1.6279565e+000,-1.3196823e+000,-5.2691342e-001,4.4449932e-001,-8.4492895e-001,-1.7651858e-001
1.4834451e-001,-3.6949688e-001,-3.9139954e-001,-1.8886924e-001,-3.6837521e-001,8.7040818e-001
-1.4811585e+000,-1.1470559e+000,-1.1038987e+000,-3.8722101e-001,-9.2379579e-001,-1.2964631e-001
-1.8629020e+000,-1.3236487e+000,-6.5469945e-001,-1.4597447e+000,-1.0116531e+000,-1.0346564e+000
-1.3239350e+000,-1.1424738e+000,-4.4455872e-001,5.6481320e-001,-5.9883966e-001,1.9805022e-001
5.9348127e-002,6.0694433e-002,-7.6453994e-001,-1.0265330e+000,-7.5122391e-001,-1.9886065e-002
6.2212206e-001,6.4369838e-001,-7.4322239e-001,-8.6969811e-001,-4.9818732e-001,-1.8688757e+000
1.0735629e+000,3.9162775e-001,-7.9919113e-001,-1.2433297e+000,-3.4265415e-001,-1.9969351e+000
-6.1414236e-001,-8.0567956e-001,-1.5218809e+000,-1.2453653e+000,-1.0693813e+000,5.7599135e-001
2.3111425e+000,1.7295323e+000,1.9366406e+000,6.5547780e-001,2.9478699e+000,1.2379574e+000
-1.1942146e+000,-1.4167857e+000,-1.1134809e+000,-1.6572785e+000,-7.1637982e-001,-6.6468402e-001
-9.0641119e-001,-1.5738805e+000,-1.5338225e+000,2.2832338e-001,-1.0184764e+000,1.7166529e-001
4.7319066e-001,6.5963210e-001,1.5029475e+000,1.3048241e+000,1.2855989e+000,-4.4886005e-001
1.6848495e+000,9.2767202e-001,2.9789081e+000,1.6829797e+000,3.9349832e+000,1.7806367e+000
-1.0011526e+000,-7.4083817e-001,9.7748255e-001,1.5928058e+000,-9.0639729e-002,8.0901136e-001
4.5478897e-001,9.2929407e-001,-5.0683613e-002,-4.6691957e-002,-2.0384856e-001,-1.8903892e+000
5.0623126e-001,1.0441511e+000,-1.3095336e+000,-1.3584304e+000,-1.2884490e+000,-2.1876953e+000
9.0411859e-001,7.8559849e-001,-5.3729711e-003,-1.5395999e+000,-8.8816417e-002,-2.7652480e+000
-9.5408644e-001,-1.4530253e+000,-8.7162220e-001,-8.5219236e-001,-1.1260111e+000,-4.3724755e-001
1.6701386e+000,1.3173593e+000,9.8738736e-001,3.0926980e-001,1.3191705e+000,8.3106073e-001
-9.8402137e-001,-9.9692726e-001,-4.7035280e-001,5.3645773e-001,-6.5456820e-001,1.7683055e-001
1.2313866e+000,6.9449975e-001,1.6899377e+000,6.2485319e-002,1.8911706e+000,-1.3274240e+000
-3.6226150e-001,-8.7869541e-001,-4.5389833e-002,1.6341411e+000,-4.0975395e-001,7.9633243e-001
1.0317203e+000,1.7272105e+000,5.0012832e-001,-3.5584451e-001,5.7915651e-001,2.5017984e-002
-1.7521550e+000,-1.3645947e+000,-8.2039698e-001,-1.3658074e+000,-6.4333956e-001,-7.0702349e-001
6.9991076e-001,4.7495551e-001,1.0236943e+000,1.6462794e+000,8.9282698e-001,-3.5682560e-001
9.3035168e-001,1.4024489e+000,2.0881246e+000,9.5338793e-001,2.2017390e+000,1.3100782e-002
6.0008090e-001,1.2274421e+000,1.1420091e+000,5.3263312e-001,5.4082816e-001,-1.5808692e+000
-3.0846266e-002,2.2343807e-001,4.0236165e-001,1.5413763e+000,1.5876111e-001,9.2637449e-001
9.4675749e-002,1.0510562e-001,2.3806361e-001,7.2534851e-001,2.3887164e-001,7.3042834e-001
1.0304950e-001,5.9915905e-001,-8.7477555e-001,-1.1108234e+000,-6.3950865e-001,-1.0071027e+000
-1.2114113e+000,-5.9096380e-001,-1.2746984e+000,-9.6247133e-001,-5.8835163e-001,3.9040920e-001
1.4993435e-002,5.6100061e-001,-2.1851149e-001,-3.6512352e-001,-5.6197817e-001,-4.3745153e-001
-2.5403934e-001,1.8064588e-001,1.3487933e+000,1.1854550e+000,7.1951640e-001,1.0797688e+000
-1.9498852e-001,-7.5530561e-001,2.0184277e-001,9.7606552e-001,-2.6984603e-001,1.0358339e+000
-5.3063943e-002,2.2258154e-001,-5.0039403e-001,-1.1333587e+000,-3.8055272e-001,1.3308276e-001
-9.8315615e-001,-6.4209494e-001,-5.9818371e-001,-1.2748679e+000,-4.9613400e-001,-4.5162033e-002
3.4421224e-001,-1.5108463e-001,-1.5912506e-001,2.4119378e-001,-4.8977698e-001,5.6387076e-001
5.9609336e-001,3.8774427e-001,3.3064475e-001,-8.8179785e-001,1.7821574e-001,-1.2558089e+000
-1.4332286e+000,-1.0503927e+000,-3.4574467e-001,1.3095282e+000,-5.5360301e-001,5.3099706e-001
8.1941892e-001,4.7073746e-001,1.4815757e+000,1.5646807e+000,1.2558381e+000,-7.5750934e-001
-1.3141132e+000,-1.1844446e+000,-9.7333944e-001,-8.9442084e-001,-7.5099940e-001,-2.0240670e-001
-1.3276601e+000,-8.2770196e-001,-7.4324627e-001,1.2817388e+000,-8.4655683e-001,5.7548148e-001
-5.0493612e-001,-4.1401315e-002,1.3302965e-001,-1.0956370e+000,-4.3858393e-002,4.7723907e-001
2.1955254e-001,2.5376639e-001,-1.0619537e+000,-7.4605792e-001,-9.7240012e-001,-1.4041148e-001
1.0105460e+000,1.1790014e+000,-3.7178819e-002,-1.7015766e-001,2.3536974e-001,-1.5536737e+000
1.7525594e-001,9.6208726e-001,-1.7793917e-001,2.4979941e-002,-3.0703721e-002,-1.4098688e+000
4.2055046e-001,1.4650470e+000,1.9718449e+000,2.6960294e-001,1.2344994e+000,-1.4566597e+000
2.1344647e+000,1.7494981e+000,1.2357619e+000,-4.1265834e-002,1.9523127e+000,5.9907434e-001
-7.4705013e-001,-2.0666522e-001,1.8127535e-001,-1.0314700e+000,-2.0093955e-001,4.5221283e-001
1.3364308e+000,9.1554818e-001,1.1543498e+000,9.9760818e-001,1.4867705e+000,-5.9999509e-001
-1.5934566e+000,-1.3134705e+000,-1.3044083e+000,1.4477869e+000,-9.5534668e-001,6.0593999e-001
-1.3493512e-002,-4.4753486e-001,-1.6037791e-001,9.0233844e-001,-5.8725854e-001,1.0781475e+000
1.2853954e+000,1.0851442e+000,-9.3280961e-002,-8.2296889e-001,-6.8944276e-002,-1.4007889e+000
-7.5889222e-001,-3.3965393e-001,-1.1587347e-002,-1.6912306e-001,-4.4624361e-001,6.2974421e-001
3.9007888e-001,1.1173320e-001,-2.1946058e-001,-6.7216184e-001,-1.4736586e-001,-1.6988310e-001
-1.1678985e-001,-4.4500425e-001,-3.4755895e-001,1.6119166e+000,-5.8652793e-001,1.3959004e+000
1.5169450e+000,1.6408910e+000,2.0199535e-002,-6.8554977e-001,2.3698641e-001,8.3714836e-001
3.0180171e-001,-1.7270073e-001,7.2228471e-001,1.5546855e+000,5.9030943e-001,1.3247617e+000
9.4349396e-001,1.0249989e+000,-6.2226968e-002,-7.7156744e-001,-7.4571527e-002,-2.1006156e+000
9.0429554e-001,1.5839060e+000,1.8581927e+000,8.6632764e-001,1.5493361e+000,1.5901724e-001
-1.2897954e+000,-1.5883636e+000,-7.1101647e-001,1.1171659e+000,-6.6868709e-001,8.1313814e-002
1.6922466e+000,1.0772465e+000,1.1314621e+000,5.2974838e-001,1.8002102e+000,1.7283265e-001
1.7129045e+000,1.4747412e+000,1.1316283e+000,2.7474360e-001,1.8983919e+000,1.5321463e+000
-5.0251893e-001,1.9397786e-001,-5.3156315e-001,-1.3551573e+000,-2.7373292e-001,2.3344164e-001
-2.0374323e+000,-1.3635070e+000,-1.3315470e+000,-9.7376992e-001,-7.4943810e-001,-2.3873836e-001
-8.7791873e-002,-8.2547732e-001,-3.0311629e-001,-7.4643569e-001,-4.6754459e-001,5.8205342e-001
7.1713202e-001,1.4567158e+000,5.7728990e-001,-5.1837001e-001,5.5140648e-001,-1.3997272e+000
-1.2204274e+000,-1.0570298e+000,-7.5197790e-001,-8.4383940e-001,-7.6571646e-001,-2.2099802e-001
5.4125059e-002,1.3631310e-001,3.5234114e-002,-6.3752914e-002,-6.6653736e-002,5.9577325e-001
8.1430729e-001,1.3521223e-001,6.5901844e-001,-6.5751186e-001,4.4657944e-001,-8.5161105e-001
-1.6708871e+000,-1.4356234e+000,-1.1974300e+000,-1.6630759e+000,-8.3282514e-001,-7.1567409e-001
8.4428755e-001,1.1718708e+000,-5.0658691e-001,-1.4150950e+000,-6.6377232e-001,-2.3064183e+000
-4.5959811e-001,-6.8668596e-002,9.2878130e-001,1.3170529e+000,3.2979845e-001,1.3630018e+000
2.8904403e-002,-4.4317812e-001,-1.2582563e+000,5.1220425e-002,-1.2921760e+000,1.3070419e+000
-1.9281763e+000,-1.4047297e+000,-1.0470437e+000,-7.6808446e-001,-1.0153788e+000,-4.6101043e-001
5.7806411e-001,3.9902814e-001,6.4352346e-001,1.4607143e+000,8.0644080e-001,-2.7678954e-001
-8.5520342e-001,-5.3533934e-001,-3.7175113e-001,-1.9786878e-002,-5.4524629e-001,4.7054645e-001
-1.1794707e+000,-1.1044761e+000,-3.3260563e-001,1.3299150e+000,-1.3942195e-001,6.2531858e-001
5.4177707e-001,1.1989585e+000,-5.2115674e-001,-3.1188555e-001,-4.2177341e-001,-2.0560839e+000
9.2439548e-001,1.1627299e+000,1.3548482e+000,7.5727607e-001,1.4231105e+000,-1.1325436e+000
-8.2835650e-001,-2.3620039e-001,-4.1560173e-001,-1.3712048e+000,-6.6015116e-001,-2.8847122e-002
-1.1885892e+000,-1.4574873e+000,-1.1747531e+000,-1.6398088e+000,-7.6810840e-001,-7.2874813e-001
7.4704124e-001,7.4015651e-001,-5.0252123e-002,-7.6408186e-001,6.9787218e-003,-2.2383419e+000
5.1519622e-001,6.9561174e-001,1.2515965e+000,3.8947262e-001,1.0231344e+000,-1.2731025e+000
4.6803424e-001,6.9286939e-001,-6.6073546e-001,-1.0246440e+000,-4.9326583e-001,-1.8540001e+000
-1.9036168e-001,-2.1662648e-001,5.3074519e-002,6.1140085e-001,-3.1842029e-001,9.7798107e-001
1.6811859e+000,1.3730005e+000,1.1850084e+000,4.6855911e-001,1.8418372e+000,1.3436904e+000
1.4394705e+000,1.7079661e+000,1.5699970e-001,-1.9759502e-001,4.1578955e-001,7.0318885e-001
1.0704348e+000,1.3902370e+000,6.8619271e-001,1.4967003e-001,7.3339332e-001,-6.2644529e-001
7.4462843e-001,-2.0612241e-001,2.4192460e-002,8.9907366e-001,-1.7450083e-001,5.6362658e-001
2.5954898e-001,7.8674794e-001,3.8134314e-001,-3.8571176e-001,4.8604059e-001,-1.3287180e+000
2.3564858e-001,-8.6996907e-002,8.6081885e-001,7.6533962e-001,1.0010989e+000,1.2128781e+000
-1.5920014e+000,-1.1161611e+000,-1.3774127e-001,9.7676198e-001,-5.4736635e-001,-3.9854929e-002
-6.9816160e-001,-1.2396103e+000,1.3128254e-002,1.4643110e-002,-3.1943764e-001,-1.5558873e-001
2.0645812e-001,5.9372643e-001,-8.5035979e-001,-8.8382341e-001,-4.9767955e-001,-5.3513978e-001
8.3852307e-001,1.0262240e+000,5.1637793e-001,-1.6233421e-001,5.1778177e-001,-1.8926981e+000
1.5420740e+000,1.5428435e+000,2.5767096e+000,1.5299228e+000,3.1278697e+000,2.6297192e+000
-1.1351189e+000,-1.1642851e+000,-8.3054749e-001,1.3751237e+000,-7.3103322e-001,7.6725004e-001
5.6943624e-001,7.6928703e-001,3.0908655e-001,2.9010434e-001,-1.2960244e-001,-1.4387671e+000
-2.4685459e-001,-1.6909082e-001,2.3793952e-001,2.0128345e-001,-1.0235632e-001,7.9775821e-001
5.0554969e-001,-2.0472228e-001,-1.6687078e+000,-1.6810962e+000,-1.1937885e+000,5.9692105e-001
-1.5786222e-001,-6.5874077e-001,4.1624875e-001,1.1487130e+000,4.0715278e-002,1.0653603e+000
-2.2829410e-001,3.7753533e-001,-2.1188348e-001,-2.8075203e-001,-6.1179063e-001,1.6186877e-001
1.1242888e+000,1.4226947e+000,2.8054340e-002,-3.9443372e-001,5.1290425e-001,-6.5903965e-001
-2.1654516e+000,-1.5702805e+000,-1.5427461e+000,-1.1208736e+000,-9.9444522e-001,-5.9204154e-001
